"","HHID","PN","gender","race","edu","baselineage","couple1","couple2","couple3","lbcomp1","lbcomp2","lbcomp3","livarr1","livarr2","livarr3","mstat1","mstat2","mstat3","mobility1","mobility2","mobility3","wealth1","wealth2","wealth3","hhsize1","hhsize2","hhsize3","numchild1","numchild2","numchild3","haschild1","haschild2","haschild3","hasfriend1","hasfriend2","hasfriend3","livewithsp1","livewithsp2","livewithsp3","spsupport1","spsupport2","spsupport3","chsupport1","chsupport2","chsupport3","frsupport1","frsupport2","frsupport3","numclosechild1","numclosechild2","numclosechild3","closechild1","closechild2","closechild3","loneliness11.1","loneliness11.2","loneliness11.3","ccratio1","ccratio2","ccratio3","white","married1","married2","married3","deceased","all_frsupport_missing","all_loneliness_missing","exclude_from_analysis"
"1394","133126","010",0,1,12,70,0,0,0,1,1,1,5,5,3,4,4,4,3,4,4,1,2,1,1,1,2,0,1,0,0,NA,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,3.66666666666667,3,4,NA,1,NA,NA,1,NA,1.45454545454545,1.36363636363636,1.27272727272727,NA,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"1395","133135","020",1,2,12,68,1,1,0,1,1,1,1,1,4,1,1,3,0,1,1,1,1,1,2,3,3,5,5,5,1,1,NA,1,1,1,1,1,0,3.66666666666667,4,NA,3.33333333333333,4,NA,2.33333333333333,2.66666666666667,3.33333333333333,5,5,6,3,3,3,1.72727272727273,1.27272727272727,1.18181818181818,1,1,1,0,1,1,0,0,FALSE,FALSE,FALSE
"1396","133416","010",0,2,11,69,1,1,1,1,1,5,1,1,1,1,1,1,3,0,3,2,2,4,2,2,2,5,5,5,1,1,NA,1,1,NA,1,1,NA,4,4,NA,3.66666666666667,4,NA,2.33333333333333,3,NA,4,6,NA,3,3,NA,1.45454545454545,1.72727272727273,NA,0.666666666666667,1,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"1397","133416","020",1,2,17,55,1,1,1,1,1,5,1,1,1,1,1,1,1,0,3,2,2,4,2,2,2,5,5,5,1,1,NA,1,1,NA,1,1,NA,2.33333333333333,3.33333333333333,NA,3.66666666666667,3.66666666666667,NA,3.66666666666667,4,NA,1,2,NA,1,2,NA,1.90909090909091,1.90909090909091,NA,0.166666666666667,0.333333333333333,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"1398","133581","010",0,1,14,71,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,5,5,2,2,3,2,2,2,1,1,1,1,1,1,1,1,NA,3.33333333333333,3.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,1.66666666666667,2,1,2,2,1,2,1.90909090909091,1.81818181818182,1.72727272727273,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1399","133581","020",1,1,12,71,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,5,5,5,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.33333333333333,4,3.66666666666667,4,3,3,3,2,1,2,2,1,2,1.72727272727273,2.18181818181818,1.90909090909091,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1400","133601","010",0,1,17,70,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,4,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.66666666666667,2,1.66666666666667,1,2.66666666666667,3,2.66666666666667,2,0,0,2,0,0,1.81818181818182,1.63636363636364,1.27272727272727,0.5,0,0,1,1,1,1,0,FALSE,FALSE,FALSE
"1401","133601","011",1,1,16,58,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,4,5,4,2,2,2,4,4,4,1,1,1,NA,1,1,1,1,1,2.66666666666667,4,3.66666666666667,3,3,3.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,2,1,2,2,1,2,1.63636363636364,1.27272727272727,1.18181818181818,0.5,0.25,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"1402","133851","010",1,1,17,68,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,5,5,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,3.66666666666667,2.33333333333333,2,2.66666666666667,2.66666666666667,2,2.66666666666667,2,2,1,2,2,1,1.72727272727273,1.45454545454545,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1403","133851","020",0,1,17,67,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2.33333333333333,3.66666666666667,2.33333333333333,2.33333333333333,2,2,2,1,2,2,1,1.09090909090909,1.18181818181818,1.09090909090909,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1404","133880","010",0,1,13,69,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.66666666666667,2.66666666666667,3,3,2.33333333333333,3,2.66666666666667,1,1,1,1,1,1,1.7,1.27272727272727,1.45454545454545,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1405","133880","020",1,1,16,67,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,4,4,4,2,2,2,1,1,1,1,1,1,1,1,0,NA,1,1,4,4,4,4,4,4,3.66666666666667,3,NA,1,1,1,1,1,1,1.81818181818182,1.36363636363636,1.54545454545455,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1406","133891","010",0,1,17,67,1,1,0,1,1,1,1,1,5,1,1,3,0,0,4,5,4,4,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,4,3.66666666666667,NA,NA,NA,NA,3,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,1.45454545454545,1.72727272727273,1.63636363636364,NA,NA,NA,1,1,1,0,0,FALSE,FALSE,FALSE
"1407","134189","010",1,2,9,69,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,2,2,3,2,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,1,1.09090909090909,1.36363636363636,0.333333333333333,0.444444444444444,0.428571428571429,0,1,1,1,0,FALSE,FALSE,FALSE
"1408","134189","020",0,2,NA,71,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,2,2,3,2,5,5,5,1,1,1,0,1,0,1,1,1,3.66666666666667,4,3.66666666666667,4,3,4,NA,2.33333333333333,NA,5,5,5,3,3,3,1.63636363636364,1.45454545454545,1.63636363636364,0.555555555555556,0.555555555555556,0.714285714285714,0,1,1,1,0,FALSE,FALSE,FALSE
"1409","134282","010",0,1,12,70,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,3,4,4,3,2,2,1,1,1,1,NA,1,1,NA,1,1,NA,1,3.66666666666667,NA,3.66666666666667,2,NA,2.33333333333333,4,NA,2.66666666666667,0,NA,1,0,NA,1,1.18181818181818,NA,1.81818181818182,0,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1410","134282","020",1,1,13,52,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,3,4,4,3,2,2,1,1,1,0,NA,0,1,NA,1,1,NA,1,4,NA,2.66666666666667,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,1,NA,1.18181818181818,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1411","134997","010",1,1,16,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,2,2,2,3,3,3,1,1,1,1,0,1,1,1,1,3.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2,3.33333333333333,3.66666666666667,NA,4,3,2,3,3,2,3,1.09090909090909,1.90909090909091,1.27272727272727,1,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1412","134997","020",0,1,16,71,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,3,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,3.66666666666667,3.33333333333333,4,3.33333333333333,3.33333333333333,2,2,1.66666666666667,3,3,3,3,3,3,1.27272727272727,1.36363636363636,1.54545454545455,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1413","135126","020",0,1,17,65,0,0,0,1,1,1,5,5,5,3,3,3,0,0,0,4,4,1,1,1,1,1,1,1,1,NA,1,1,1,1,0,0,0,NA,NA,NA,4,NA,3,3.33333333333333,3.66666666666667,3.33333333333333,1,1,1,1,1,1,1.45454545454545,1.63636363636364,1.72727272727273,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1414","135571","010",0,1,14,69,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,4,2,3,2,2,4,4,4,NA,1,1,1,NA,1,NA,1,NA,3.33333333333333,3.33333333333333,3.33333333333333,2,3.33333333333333,3.33333333333333,1.33333333333333,1,2.66666666666667,2,2,2,2,2,2,2,2,1.81818181818182,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"1415","135571","020",1,1,12,62,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,4,2,3,2,2,4,4,4,1,1,1,1,1,1,1,1,1,2.66666666666667,3,3.33333333333333,3,3,3.66666666666667,4,3.66666666666667,3.66666666666667,3,2,1,3,2,1,1.36363636363636,1.18181818181818,1.72727272727273,0.75,0.5,0.25,1,1,1,1,0,FALSE,FALSE,FALSE
"1416","135641","010",1,1,12,71,0,0,0,1,5,1,4,4,5,2,2,2,0,3,5,2,1,1,3,3,1,1,1,1,1,NA,1,1,NA,1,0,NA,0,NA,NA,NA,2.33333333333333,NA,3,3.66666666666667,NA,3.66666666666667,0,NA,2,0,NA,2,1.27272727272727,NA,1.36363636363636,0,NA,2,1,0,0,0,0,FALSE,FALSE,FALSE
"1417","135826","010",0,1,17,69,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,4,4,4,4,NA,4,2.33333333333333,3,3.33333333333333,2,NA,2,2,NA,2,1.45454545454545,1.36363636363636,1.54545454545455,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1418","135831","010",0,1,15,69,1,1,1,1,1,1,1,1,1,4,4,1,0,0,0,4,4,5,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,3.33333333333333,3.66666666666667,3.33333333333333,NA,NA,NA,3.33333333333333,2.66666666666667,3.33333333333333,NA,NA,NA,NA,NA,NA,1.18181818181818,1.27272727272727,1.27272727272727,NA,NA,NA,1,0,0,1,0,FALSE,FALSE,FALSE
"1419","135831","011",0,1,16,61,1,1,1,1,1,1,1,1,1,4,4,1,0,0,0,4,4,5,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,2.33333333333333,3.33333333333333,2.66666666666667,NA,NA,NA,2,2.66666666666667,2,NA,NA,NA,NA,NA,NA,2.63636363636364,2.09090909090909,1.18181818181818,NA,NA,NA,1,0,0,1,0,FALSE,FALSE,FALSE
"1420","135936","010",0,1,12,71,1,1,1,1,1,1,1,1,1,2,2,2,0,1,1,4,4,3,2,2,2,4,4,3,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,2,2.33333333333333,2.33333333333333,2,3,1,2,3,1,1.18181818181818,1.63636363636364,1.36363636363636,0.5,0.75,0.333333333333333,1,0,0,0,0,FALSE,FALSE,FALSE
"1421","135936","012",1,1,16,61,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,4,4,3,2,2,2,4,4,3,1,1,1,1,1,1,1,1,1,3.66666666666667,4,3.66666666666667,3,3.33333333333333,3,4,3,3.33333333333333,2,2,1,2,2,1,2.27272727272727,1.18181818181818,1,0.5,0.5,0.333333333333333,1,0,0,0,0,FALSE,FALSE,FALSE
"1422","136006","010",0,1,14,67,1,1,1,1,5,5,1,1,1,1,1,1,0,1,0,5,5,5,2,3,3,2,2,2,0,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1423","136006","012",1,1,13,61,1,1,1,5,5,1,1,1,1,1,1,1,2,2,2,5,5,5,2,3,3,2,2,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3.66666666666667,NA,NA,3.33333333333333,NA,NA,2.33333333333333,NA,NA,2,NA,NA,2,NA,NA,1.18181818181818,NA,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1424","136573","020",1,1,12,66,1,0,0,1,1,1,1,5,5,1,3,3,1,1,3,4,3,3,2,1,1,2,2,2,1,1,1,1,1,1,1,0,0,4,NA,NA,4,4,4,3.66666666666667,3,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,FALSE,FALSE,FALSE
"1425","136669","020",0,1,14,67,1,1,1,1,1,1,2,1,1,2,2,2,0,2,3,4,4,3,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,3.33333333333333,4,3.33333333333333,3.66666666666667,4,3.66666666666667,3,2.33333333333333,1.33333333333333,3,3,3,3,3,3,1,1.09090909090909,1,0.6,0.6,0.6,1,0,0,0,0,FALSE,FALSE,FALSE
"1426","136669","021",1,1,12,67,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,4,4,3,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,4,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667,3.33333333333333,3,2.33333333333333,3.33333333333333,2,2,2,2,2,2,1,1,1.09090909090909,0.4,0.4,0.4,1,0,0,0,0,FALSE,FALSE,FALSE
"1427","136776","010",0,1,17,67,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.66666666666667,3.66666666666667,3,2.66666666666667,3,3.66666666666667,3,1,1,1,1,1,1,1.72727272727273,1.63636363636364,1.81818181818182,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1428","136776","020",1,1,17,54,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,4,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,4,4,4,3.33333333333333,NA,3.66666666666667,2.33333333333333,2.66666666666667,3,1,NA,1,1,NA,1,2,1.18181818181818,1.27272727272727,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1429","136953","020",1,1,12,65,0,0,0,1,1,1,4,4,4,3,3,3,1,1,1,2,1,1,3,3,3,4,5,5,1,1,NA,1,NA,NA,0,0,NA,NA,3,3,2.33333333333333,3,3.66666666666667,2.66666666666667,2.66666666666667,3,2,4,5,2,3,3,1.71428571428571,1.81818181818182,1.90909090909091,0.5,0.8,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1430","137015","010",1,1,16,67,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,3,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,3.66666666666667,3.33333333333333,4,4,3,4,3.66666666666667,3.66666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1431","137015","020",0,1,13,66,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3,3.33333333333333,3,2.66666666666667,3,2.66666666666667,2.66666666666667,1,1,1,1,1,1,1.09090909090909,1.27272727272727,1.09090909090909,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1432","137183","010",0,1,16,67,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,0,0,0,0,0,NA,1,1,NA,1,1,NA,4,4,NA,NA,NA,NA,3.33333333333333,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1433","137183","020",1,1,17,71,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,5,5,5,2,2,2,0,0,0,0,0,NA,1,1,NA,1,1,NA,3.66666666666667,3.33333333333333,NA,NA,NA,NA,3.66666666666667,3,NA,NA,NA,NA,NA,NA,NA,1.36363636363636,1.81818181818182,NA,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1434","137211","010",0,1,16,67,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,3.66666666666667,3,3,2.33333333333333,3.33333333333333,4,3,1,1,0,1,1,0,1,1,1.36363636363636,0.5,0.5,0,1,1,1,1,0,FALSE,FALSE,FALSE
"1435","137211","020",1,1,16,68,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,5,5,5,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.33333333333333,3,3.66666666666667,3,4,4,4,2,2,1,2,2,1,1,1,1,1,1,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"1436","137464","010",0,1,17,68,1,0,0,1,1,1,1,5,5,2,2,2,0,0,0,5,4,4,2,1,1,3,1,1,1,1,1,1,1,1,1,0,0,4,NA,NA,3.33333333333333,2.66666666666667,2.66666666666667,2.33333333333333,3,3,1,1,1,1,1,1,1.36363636363636,1.54545454545455,2,0.333333333333333,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1437","137464","011",1,1,17,65,1,0,0,1,1,1,1,5,5,2,3,2,0,1,0,5,5,5,2,1,1,3,2,2,1,NA,1,1,1,1,1,0,0,4,NA,NA,4,NA,3.33333333333333,3,4,2,2,2,2,2,2,2,1.45454545454545,1.54545454545455,1.63636363636364,0.666666666666667,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1438","137576","010",1,1,12,70,0,0,0,1,5,5,5,5,5,3,3,3,0,0,0,4,4,3,1,1,1,3,3,3,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,1.72727272727273,NA,NA,1,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"1439","137882","010",0,1,14,71,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,3.66666666666667,3,3,3.33333333333333,4,1,1,1,1,1,1,1.27272727272727,1.18181818181818,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1440","137882","020",1,1,12,65,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3,3.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,1,1,1,1,1,1,1.27272727272727,1.81818181818182,1.45454545454545,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1441","137890","010",0,7,12,68,1,1,0,1,5,1,1,1,6,1,1,5,0,2,3,1,1,1,3,2,2,2,2,2,1,NA,1,1,NA,1,1,NA,0,2.66666666666667,NA,NA,2,NA,2.33333333333333,2,NA,2.66666666666667,1,NA,1,1,NA,1,1.81818181818182,NA,1.90909090909091,0.5,NA,0.5,0,1,1,0,0,FALSE,FALSE,FALSE
"1442","137940","010",1,1,14,67,0,0,0,5,1,1,5,5,5,2,2,2,0,0,0,4,4,4,1,1,1,0,0,0,NA,0,0,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,1.18181818181818,1,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"1443","138205","010",1,1,14,66,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,5,5,5,2,2,2,3,3,3,NA,1,1,1,1,1,NA,1,NA,4,2.66666666666667,4,3,3.66666666666667,2.66666666666667,3.33333333333333,3,3.66666666666667,1,1,1,1,1,1,1,1.45454545454545,1.27272727272727,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"1444","138205","020",0,1,17,65,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,1.33333333333333,1.33333333333333,1.66666666666667,3.33333333333333,3,3,1,0,3,1,0,3,1.63636363636364,1.09090909090909,1.18181818181818,0.333333333333333,0,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1445","138373","010",1,1,12,67,0,0,0,1,1,1,5,5,5,2,2,2,0,0,0,4,4,4,1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,3,NA,2.66666666666667,3,4,2,2,2,2,2,2,1.54545454545455,1.63636363636364,1.81818181818182,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1446","138539","010",1,1,13,68,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,4,3,2.66666666666667,4,3.33333333333333,1.66666666666667,3,3,2,2,2,2,2,2,1.63636363636364,1.09090909090909,1.27272727272727,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1447","138539","020",0,1,12,70,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3,4,2.66666666666667,2.33333333333333,2.66666666666667,2,2,2,2,2,2,1.09090909090909,1.09090909090909,1.27272727272727,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1448","138875","020",1,1,12,56,1,1,0,1,1,1,1,1,5,1,1,3,3,1,3,1,1,1,3,3,1,3,3,4,1,1,1,1,0,1,1,1,0,2.33333333333333,3,NA,3,2.66666666666667,3,3.33333333333333,NA,4,3,1,3,3,1,3,1.63636363636364,2.18181818181818,1.36363636363636,1,0.333333333333333,0.75,1,1,1,0,0,FALSE,FALSE,FALSE
"1449","139152","010",1,1,17,67,0,0,0,1,1,5,5,5,5,2,3,2,3,4,5,5,5,4,1,1,1,0,3,3,0,0,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,4,NA,NA,NA,NA,NA,NA,NA,1.81818181818182,1,NA,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"1450","139277","010",1,1,12,67,1,1,1,1,1,5,1,1,1,1,1,1,0,1,0,4,4,3,3,2,2,3,3,3,1,1,NA,1,1,NA,1,1,NA,3.66666666666667,3.33333333333333,NA,2.66666666666667,3.33333333333333,NA,3,2,NA,3,2,NA,3,2,NA,1.54545454545455,1.54545454545455,NA,1,0.666666666666667,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1451","139277","020",0,1,12,67,1,1,1,1,1,5,1,1,1,1,1,1,0,1,1,4,4,3,3,2,2,3,3,3,1,1,NA,1,1,NA,1,1,NA,3.33333333333333,3.66666666666667,NA,2.33333333333333,3,NA,2,2.33333333333333,NA,1,1,NA,1,1,NA,2,1.36363636363636,NA,0.333333333333333,0.333333333333333,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1452","139506","020",0,1,14,63,1,1,0,1,1,1,1,1,5,1,1,3,4,4,4,2,1,1,2,2,1,3,3,3,1,1,1,0,1,1,1,1,0,4,3,NA,3,3.66666666666667,3.33333333333333,NA,2,1.66666666666667,3,3,3,3,3,3,2.63636363636364,2.3,2.36363636363636,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE
"1453","139606","020",1,1,12,69,1,1,1,1,1,5,1,1,1,1,1,1,2,1,2,4,4,5,2,2,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,1.66666666666667,2.66666666666667,NA,2,2.33333333333333,NA,3,3,NA,2,0,NA,2,0,NA,1.63636363636364,2.09090909090909,NA,1,0,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1454","139727","010",1,1,14,66,0,0,0,1,1,1,5,5,5,2,2,2,3,0,2,2,2,2,1,1,1,2,2,2,1,NA,1,1,1,1,0,0,0,NA,NA,NA,3.33333333333333,NA,4,2.66666666666667,3.66666666666667,3.66666666666667,2,2,2,2,2,2,2,1.63636363636364,1.81818181818182,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1455","139782","010",0,1,16,67,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,3.66666666666667,4,4,3.66666666666667,3.66666666666667,4,2,3,2.66666666666667,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1456","139852","020",1,1,12,64,0,0,0,1,1,1,5,5,5,3,3,3,0,0,0,3,4,3,1,1,1,3,3,3,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,2.33333333333333,3,3.33333333333333,3.33333333333333,2.66666666666667,2,2,3,2,2,3,1.72727272727273,1.63636363636364,1.54545454545455,0.666666666666667,0.666666666666667,1,1,0,0,0,0,FALSE,FALSE,FALSE
"1457","139853","010",0,1,16,69,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,4,4,3,2,2,2,2,3,2,1,1,NA,1,1,NA,1,1,NA,4,4,NA,3.66666666666667,4,NA,2.33333333333333,3.66666666666667,NA,2,2,NA,2,2,NA,1.18181818181818,1.09090909090909,NA,1,0.666666666666667,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"1458","139853","020",1,1,12,64,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,3,3.33333333333333,3.33333333333333,4,3.33333333333333,3.66666666666667,4,4,3.66666666666667,2,2,2,2,2,2,1,1,1.72727272727273,1,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1459","139920","010",0,1,12,67,1,1,0,1,1,1,1,1,5,1,1,3,1,0,0,5,5,5,2,2,1,3,3,3,1,1,1,1,1,1,1,1,0,3,3.66666666666667,NA,3.33333333333333,3.66666666666667,4,2.66666666666667,2.33333333333333,4,NA,2,2,NA,2,2,1.72727272727273,1.27272727272727,2,NA,0.666666666666667,0.666666666666667,1,1,1,0,0,FALSE,FALSE,FALSE
"1460","140156","010",0,1,14,67,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,4,3.66666666666667,4,3,2.33333333333333,2,2,2,2,2,2,2,1,1.09090909090909,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1461","140156","020",1,1,16,66,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,3,3,3,2,2,2,2,2,2,1,NA,1,1,NA,1,1,NA,1,4,NA,4,4,NA,4,3,NA,3.33333333333333,2,NA,2,2,NA,2,1,NA,1,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"1462","140589","020",1,2,17,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2.66666666666667,2.66666666666667,2.33333333333333,4,4,3.66666666666667,3.33333333333333,4,3,1,1,1,1,1,1,1.45454545454545,1.54545454545455,1.36363636363636,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"1463","140590","010",0,1,12,66,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,2,2,2,2,3,3,3,NA,1,1,NA,1,1,NA,1,1,4,4,4,3,3,3,1.66666666666667,2,2.66666666666667,2,2,3,2,2,3,1.27272727272727,1.54545454545455,1.09090909090909,0.666666666666667,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
